COD_SUCURSAL;COD_CLIENTE;SERIE;COD_TIPO_DOCUMENTO;DOCUMENTO;FECHA_EMISION;FECHA_VENCIMIENTO;SALDO;MORA
F;10563;FET0;FT;146366;09-08-2016;08-09-2016;79897;-14
F;10563;FET0;FT;146367;09-08-2016;08-09-2016;48885;-14
F;10563;FET0;FT;146408;12-08-2016;26-09-2016;315874;-32
F;10573;AN;AN;118703;15-03-2016;15-03-2016;-2051298;163
F;10573;FET0;FT;136889;21-07-2016;22-08-2016;4179221;3
F;10573;FET0;FT;136890;21-07-2016;22-08-2016;2078216;3
F;10573;NET1;NC;10678;25-07-2016;25-07-2016;-1461364;31
f2;10586;an;an;116663-108556;15-03-2016;15-03-2016;-239547;163
F2;10586;FET0;FT;125055;03-03-2016;02-04-2016;200277;145
F2;10586;FET0;FT;128182;15-03-2016;14-04-2016;200277;133
F2;10586;fet0;FT;128386;29-03-2016;28-04-2016;39270;119
F2;10586;FET0;FT;128409;30-03-2016;29-04-2016;200277;118
F2;10586;FET0;FT;128627;13-04-2016;13-05-2016;200277;104
F2;10586;fet0;FT;131837;28-04-2016;28-05-2016;39270;89
h;10604;an;an;66531;22-02-2016;22-02-2016;-6033;185
H;10604;FET0;FN;147001;28-07-2016;29-08-2016;12067;-4
H;10604;FET0;FT;147133;05-08-2016;05-09-2016;159793;-11
H;10604;FET0;FT;147149;09-08-2016;08-09-2016;279031;-14
F;10629;AN;AN;55283;26-10-2015;26-10-2015;-6545;304
F1;10629;FET0;FT;111975;01-12-2015;31-12-2015;156723;238
F1;10629;FET0;FT;134605;02-06-2016;02-07-2016;57287;54
F1;10629;FET0;FT;137984;06-06-2016;06-07-2016;101995;50
F1;10629;FET0;FT;138028;07-06-2016;07-07-2016;225707;49
F1;10629;FET0;FT;138126;10-06-2016;10-07-2016;69865;46
F1;10629;FET0;FT;138202;13-06-2016;13-07-2016;120348;43
F1;10629;FET0;FT;138290;16-06-2016;16-07-2016;61693;40
F1;10629;FET0;FT;138326;16-06-2016;16-07-2016;225707;40
F1;10629;FET0;FT;134559;02-06-2016;02-07-2016;100797;54
F1;10629;FET0;FT;138585;23-06-2016;23-07-2016;132927;33
F1;10629;FET0;FT;138672;28-06-2016;28-07-2016;101995;28
F1;10629;FET0;FT;138841;30-06-2016;30-07-2016;76838;26
F1;10629;FET0;FT;138919;04-07-2016;03-08-2016;278270;22
F1;10629;FET0;FT;140034;07-07-2016;06-08-2016;208405;19
F1;10629;FET0;FT;140104;08-07-2016;07-08-2016;82443;18
F1;10629;FET0;FT;140123;11-07-2016;10-08-2016;176275;15
F1;10629;fet0;FT;140154;11-07-2016;10-08-2016;148869;15
F1;10629;FET0;FT;140233;13-07-2016;12-08-2016;169301;13
F1;10629;FET0;FT;140361;18-07-2016;17-08-2016;101038;8
F1;10629;fet0;FT;140440;21-07-2016;20-08-2016;129357;5
F1;10629;FET0;FT;140507;22-07-2016;05-09-2016;75053;-11
F1;10629;FET0;FT;140546;25-07-2016;24-08-2016;112015;1
F1;10629;FET0;FT;140593;25-07-2016;24-08-2016;76838;1
F1;10629;FET0;FT;140694;27-07-2016;26-08-2016;36537;-1
F1;10629;FET0;FT;140770;28-07-2016;27-08-2016;76838;-2
F1;10629;FET0;FT;140879;29-07-2016;28-08-2016;141098;-3
F2;10629;fet0;FT;95608;28-07-2015;27-08-2015;33543;364
F2;10629;FET0;FT;95762;03-08-2015;02-09-2015;165367;358
F2;10629;FET0;FT;96350;21-08-2015;20-09-2015;165367;340
F2;10629;fet0;FT;99832;26-08-2015;25-09-2015;33543;335
F2;10629;FET0;FT;108211;04-11-2015;04-12-2015;165367;265
F2;10629;FET0;FT;108557;24-11-2015;24-12-2015;33543;245
H;10651;FET0;FT;139337;08-07-2016;08-08-2016;211523;17
H;10651;FET0;FN;147002;28-07-2016;29-08-2016;11900;-4
D;10673;FET0;FT;27504;23-10-2013;22-11-2013;35313;1007
D;10673;fet0;FT;142070;26-07-2016;26-07-2016;48506;30
j;10693;FNN0;FN;559672;30-06-2010;30-07-2010;2916;2218
j;10693;FNN0;FN;559673;30-06-2010;30-07-2010;35700;2218
J;10693;FNN0;FN;559711;30-06-2010;30-07-2010;40163;2218
j;10693;FNN0;FN;559929;30-07-2010;30-08-2010;4463;2187
j;10693;FNN0;FN;559930;30-07-2010;30-08-2010;35700;2187
J;10693;fnn0;FN;559988;30-07-2010;30-08-2010;40163;2187
j;10693;FNN0;FN;560209;31-08-2010;30-09-2010;4463;2156
j;10693;FNN0;FN;560210;31-08-2010;30-09-2010;31238;2156
J;10693;fnn0;FN;560262;31-08-2010;30-09-2010;40163;2156
J;10693;FNN0;FN;560479;30-09-2010;01-11-2010;4463;2124
J;10693;FNN0;FN;560480;30-09-2010;01-11-2010;31238;2124
j;10693;FNN0;FN;568276;29-10-2010;29-11-2010;4463;2096
j;10693;FNN0;FN;568277;29-10-2010;29-11-2010;31238;2096
j;10693;FNN0;FN;574066;30-11-2010;30-12-2010;4463;2065
j;10693;FNN0;FN;574067;30-11-2010;30-12-2010;31238;2065
j;10693;FNN0;FN;574373;30-12-2010;31-01-2011;4463;2033
j;10693;FNN0;FN;574374;30-12-2010;31-01-2011;31238;2033
j;10693;FNN0;FN;575156;31-01-2011;02-03-2011;4463;2003
j;10693;FNN0;FN;575157;31-01-2011;02-03-2011;31238;2003
j;10693;FNN0;FN;575448;28-02-2011;30-03-2011;4463;1975
j;10693;FNN0;FN;575449;28-02-2011;30-03-2011;31238;1975
j;10693;FNN0;FN;592556;29-04-2011;30-05-2011;4463;1914
j;10693;FNN0;FN;604420;26-10-2011;25-11-2011;40163;1735
j;10693;FNN0;FN;616717;25-11-2011;26-12-2011;48195;1704
J;10693;FNN0;FN;620013;26-12-2011;25-01-2012;48195;1674
j;10693;FNN0;FN;620334;26-01-2012;27-02-2012;48195;1641
J;10695;fet0;FT;69208;30-12-2014;29-01-2015;1670032;574
D;10720;fet0;FT;127076;09-06-2016;11-07-2016;66640;45
D;10720;fet0;FT;127100;22-06-2016;22-07-2016;46648;34
D;10720;fet0;FT;142029;08-07-2016;08-08-2016;103292;17
D;10720;fet0;FT;142047;20-07-2016;19-08-2016;69972;6
D;10720;fet0;FT;142186;04-08-2016;05-09-2016;13328;-11
D;10720;fet0;FT;142197;09-08-2016;08-09-2016;99960;-14
J;10739;FNN0;FN;524458;30-12-2009;29-01-2010;4463;2400
j;10739;FNN0;FN;524777;29-01-2010;01-03-2010;4463;2369
J;10739;FNN0;FN;551080;26-02-2010;29-03-2010;4463;2341
j;10739;FNN0;FN;551369;31-03-2010;30-04-2010;4463;2309
j;10739;FNN0;FN;551651;30-04-2010;31-05-2010;4463;2278
j;10739;FNN0;FN;551926;31-05-2010;30-06-2010;4463;2248
j;10739;FNN0;FN;559674;30-06-2010;30-07-2010;4463;2218
j;10739;FNN0;FN;559931;30-07-2010;30-08-2010;4463;2187
J;10767;FET0;FT;90770;24-06-2015;24-07-2015;2244340;398
J;10767;FET0;FT;90771;24-06-2015;24-07-2015;2682260;398
J;10767;fet0;FT;135263;21-06-2016;21-07-2016;339597;35
J;10767;FET0;FT;135350;28-06-2016;28-07-2016;7406203;28
J;10767;FET0;FT;144004;20-07-2016;19-08-2016;7406203;6
J;10767;FET0;FT;144109;29-07-2016;29-08-2016;8992235;-4
F2;10768;FNN0;FN;668113;13-07-2015;12-08-2015;216059;379
F2;10768;FNN0;FN;668285;13-07-2015;12-08-2015;15422;379
F2;10768;FNN0;FN;671259;13-07-2015;12-08-2015;15422;379
F2;10768;FNN0;FN;672239;13-07-2015;12-08-2015;53550;379
f2;10768;fet0;FT;7218;25-11-2014;25-12-2014;53550;609
f2;10768;fet0;FT;72669;29-01-2015;28-02-2015;53550;544
F2;10768;FET0;FT;77188;26-02-2015;28-03-2015;53550;516
j;10821;FET0;FN;69426;23-01-2015;23-02-2015;4106;549
J;10821;FET0;FN;74216;25-02-2015;27-03-2015;4106;517
j;10821;FET0;FN;74463;30-03-2015;29-04-2015;4106;484
j;10821;FET0;FN;82063;28-04-2015;28-05-2015;4768;455
j;10821;FET0;FN;82290;27-05-2015;26-06-2015;4768;426
j;10821;FET0;FN;99513;28-09-2015;28-10-2015;9537;302
j;10821;FET0;FN;103577;28-10-2015;27-11-2015;9537;272
J;10821;fet0;FT;51516;11-09-2014;11-09-2014;154902;714
J;10821;FET0;FT;90747;19-06-2015;19-06-2015;129085;433
J;10821;fet0;FT;90888;30-06-2015;30-07-2015;5676;392
J;10821;fet0;FT;91122;31-07-2015;31-08-2015;5676;360
J;10821;FET0;FT;99343;31-08-2015;30-09-2015;5676;330
H1;10842;FET0;FN;141482;29-06-2016;29-07-2016;6733;27
H1;10842;FET0;FT;141627;18-07-2016;17-08-2016;112369;8
H1;10842;FET0;FT;141670;27-07-2016;26-08-2016;33094;-1
h1;10842;FET0;FN;141681;27-07-2016;26-08-2016;6733;-1
H1;10842;fet0;FT;141736;29-07-2016;28-08-2016;124855;-3
H1;10842;FET0;FT;141750;03-08-2016;02-09-2016;249686;-8
g;10847;an;an;98271;30-09-2015;30-09-2015;-90;330
G;10847;FET0;FT;139867;02-08-2016;01-09-2016;42888;-7
F;10928;FET0;FT;136212;21-06-2016;22-08-2016;206657;3
f;10928;FET0;FN;136331;24-06-2016;23-08-2016;35938;2
f;10928;FET0;FN;146079;27-07-2016;26-09-2016;35938;-32
F;10928;FET0;FT;146287;04-08-2016;03-10-2016;206657;-39
c;10936;fet0;FT;113498;19-01-2016;18-02-2016;100893;189
c;10936;fet0;FT;117660;29-01-2016;29-02-2016;109984;178
c;10936;fet0;FT;117692;03-02-2016;04-03-2016;75684;174
C;10936;NET0;NC;10028;10-02-2016;10-02-2016;-75684;197
g;10961;an;an;22722;09-05-2016;09-05-2016;-668;108
i;10961;an;an;115929;27-04-2016;27-04-2016;-2926;120
I;10961;FET0;FT;130116;30-06-2016;30-06-2016;916895;56
i;10961;an;an;130070;12-07-2016;12-07-2016;-7188;44
I;10961;fet0;FT;143039;15-07-2016;15-07-2016;700315;41
c;11005;fet0;FT;100200;31-08-2015;30-09-2015;387218;330
c;11005;fet0;FT;118082;30-03-2016;29-04-2016;174770;118
c;11005;fet0;FT;137145;14-06-2016;14-07-2016;424052;42
c;11005;fet0;FT;137182;23-06-2016;25-07-2016;424052;31
C;11005;FET0;FT;137284;30-06-2016;01-08-2016;424052;24
C;11005;FET0;FT;137285;30-06-2016;01-08-2016;927374;24
C;11005;FET0;FT;137286;30-06-2016;01-08-2016;424052;24
C;11005;FET0;FT;137517;27-07-2016;26-08-2016;138357;-1
C;11005;FET0;FT;137518;27-07-2016;26-08-2016;571390;-1
C;11005;FET0;FT;137519;27-07-2016;26-08-2016;260313;-1
C;11005;FET0;FT;137650;29-07-2016;29-08-2016;927374;-4
e;11008;fnn0;FN;616450;26-09-2012;26-10-2012;686862;1399
F;11065;FET0;FT;85277;19-06-2015;20-07-2015;40594;402
f;11069;FET0;FN;136332;24-06-2016;25-07-2016;88283;31
F;11069;FET0;FT;136722;12-07-2016;11-08-2016;195892;14
f;11069;FET0;FN;146080;27-07-2016;26-08-2016;93584;-1
d;11116;CP;CP;4358;11-08-2016;11-08-2016;39103;14
j;11126;an;an;116610;29-02-2016;29-02-2016;-52082;178
J;11126;FET0;FN;81902;31-03-2015;30-04-2015;1280145;483
j;11126;fnn0;FN;648266;19-10-2012;19-11-2012;212558;1375
J;11126;FET0;FT;13850;26-06-2013;26-07-2013;595000;1126
J;11126;fet0;FT;82211;30-04-2015;01-06-2015;1779835;451
J;11126;FET0;FT;120908;29-02-2016;30-05-2016;143840;87
J;11126;NET0;NC;9926;23-02-2016;23-02-2016;-82124;184
J;11126;NET0;NC;9927;23-02-2016;23-02-2016;-9634;184
J;11126;FET0;FN;144062;28-07-2016;29-08-2016;789608;-4
J;11126;FET0;FN;144117;29-07-2016;29-08-2016;1115606;-4
H;11162;FET0;FT;67239;30-03-2015;29-04-2015;13387;484
H;11162;FET0;FT;115178;30-12-2015;29-01-2016;13387;209
H;11162;FET0;FT;132585;30-05-2016;29-06-2016;1410;57
h;11162;FET0;FN;139136;23-06-2016;25-07-2016;14191;31
H;11162;fet0;FT;139285;30-06-2016;01-08-2016;67473;24
H;11162;FET0;FN;147003;28-07-2016;29-08-2016;14191;-4
H;11162;FET0;FT;147098;29-07-2016;29-08-2016;134946;-4
D;11163;fet0;FT;113947;27-01-2016;26-02-2016;41600;181
D;11185;FET0;FT;27473;08-10-2013;07-11-2013;34535;1022
F;11210;FET0;FN;47634;28-03-2014;28-04-2014;1786;850
F;11210;FNN0;FN;627678;15-03-2012;16-04-2012;35697;1592
F;11210;NET1;NC;8606;25-08-2015;25-08-2015;-58310;366
F1;11211;FET0;FT;127478;23-03-2016;22-04-2016;416;125
f1;11211;an;AN;9435759;26-04-2016;26-04-2016;-416;121
j;11223;FET0;FN;564;26-11-2012;26-12-2012;5355;1338
j;11223;FET0;FN;1316;25-01-2013;25-02-2013;5355;1277
J;11223;FET0;FN;116542;28-01-2016;29-02-2016;5676;178
j;11223;FNN0;FN;559677;30-06-2010;30-07-2010;4463;2218
j;11223;FNN0;FN;559934;30-07-2010;30-08-2010;4463;2187
j;11223;FNN0;FN;560212;31-08-2010;30-09-2010;4463;2156
J;11223;FNN0;FN;560482;30-09-2010;01-11-2010;4463;2124
j;11223;FNN0;FN;568279;29-10-2010;29-11-2010;4463;2096
j;11223;FNN0;FN;574069;30-11-2010;30-12-2010;4463;2065
j;11223;FNN0;FN;574376;30-12-2010;31-01-2011;4463;2033
j;11223;FNN0;FN;575159;31-01-2011;02-03-2011;4463;2003
j;11223;FNN0;FN;575451;28-02-2011;30-03-2011;4463;1975
j;11223;FNN0;FN;586762;31-03-2011;02-05-2011;4463;1942
j;11223;FNN0;FN;592559;29-04-2011;30-05-2011;4463;1914
j;11223;FNN0;FN;592869;31-05-2011;30-06-2011;4463;1883
j;11223;FNN0;FN;593173;30-06-2011;01-08-2011;4463;1851
j;11223;FNN0;FN;593464;25-07-2011;24-08-2011;4463;1828
j;11223;FNN0;FN;603813;26-08-2011;26-09-2011;4463;1795
j;11223;FNN0;FN;604110;27-09-2011;27-10-2011;4463;1764
j;11223;FNN0;FN;604422;26-10-2011;25-11-2011;4463;1735
j;11223;FNN0;FN;616719;25-11-2011;26-12-2011;5355;1704
J;11223;FNN0;FN;620015;26-12-2011;25-01-2012;5355;1674
j;11223;FNN0;FN;620336;26-01-2012;27-02-2012;5355;1641
J;11223;FNN0;FN;624667;28-02-2012;29-03-2012;5355;1610
j;11223;FNN0;FN;624982;23-03-2012;23-04-2012;5355;1585
j;11223;FNN0;FN;628812;25-04-2012;25-05-2012;5355;1553
j;11223;FNN0;FN;635118;23-05-2012;22-06-2012;5355;1525
j;11223;FNN0;FN;635492;26-06-2012;26-07-2012;5355;1491
J;11223;FNN0;FN;641322;24-07-2012;23-08-2012;5355;1463
j;11223;fnn0;FN;644740;24-08-2012;24-09-2012;29857;1431
j;11223;fnn0;FN;648054;26-09-2012;26-10-2012;29857;1399
j;11223;fet0;FT;754;30-11-2012;31-12-2012;29857;1333
J;11223;fet0;FT;12445;26-02-2013;28-03-2013;29857;1246
J;11223;fet0;FT;12760;19-03-2013;18-04-2013;29857;1225
J;11223;FET0;FT;120884;29-02-2016;30-03-2016;5676;148
F;11236;FET0;FN;21418;26-06-2013;26-07-2013;13780;1126
F;11236;FET0;FN;21430;27-06-2013;29-07-2013;217770;1123
F;11236;fet0;FT;21128;19-06-2013;19-07-2013;217770;1133
F;11236;fet0;FT;34201;30-10-2013;29-11-2013;544425;1000
F;11236;FET0;FT;34862;14-11-2013;16-12-2013;326655;983
F;11236;FET0;FT;34941;18-11-2013;18-12-2013;435540;981
F;11236;fet0;FT;37455;28-11-2013;30-12-2013;217770;969
H;11297;FET0;FT;66775;27-01-2015;26-02-2015;2499;546
j;11363;FET0;FN;565;26-11-2012;26-12-2012;10710;1338
J;11363;FNN0;FN;620016;26-12-2011;25-01-2012;10710;1674
j;11363;fnn0;FN;620252;17-01-2012;16-02-2012;206503;1652
j;11363;fnn0;FN;620275;23-01-2012;22-02-2012;68834;1646
j;11363;FNN0;FN;620337;26-01-2012;27-02-2012;10710;1641
j;11363;FNN0;FN;620338;26-01-2012;27-02-2012;10710;1641
j;11363;fnn0;FN;620404;30-01-2012;29-02-2012;103252;1639
J;11363;FNN0;FN;624668;28-02-2012;29-03-2012;10710;1610
J;11363;FNN0;FN;624669;28-02-2012;29-03-2012;5355;1610
J;11363;FNN0;FN;624731;28-02-2012;29-03-2012;162512;1610
j;11363;FNN0;FN;624983;23-03-2012;23-04-2012;10710;1585
j;11363;FNN0;FN;624984;23-03-2012;23-04-2012;5355;1585
J;11363;FNN0;FN;628580;28-03-2012;27-04-2012;163209;1581
j;11363;FNN0;FN;628813;25-04-2012;25-05-2012;16065;1553
j;11363;FNN0;FN;628814;25-04-2012;25-05-2012;5355;1553
j;11363;FNN0;FN;635119;23-05-2012;22-06-2012;16065;1525
j;11363;FNN0;FN;635120;23-05-2012;22-06-2012;5355;1525
j;11363;FNN0;FN;635493;26-06-2012;26-07-2012;16065;1491
j;11363;FNN0;FN;635494;26-06-2012;26-07-2012;5355;1491
J;11363;FNN0;FN;641323;24-07-2012;23-08-2012;10710;1463
j;11363;fnn0;FN;644788;29-08-2012;28-09-2012;59714;1427
j;11363;fnn0;FN;648430;26-10-2012;26-11-2012;59714;1368
J;11363;FET0;FT;756;30-11-2012;31-12-2012;59714;1333
J;11363;fet0;FT;44640;28-02-2014;31-03-2014;1050977;878
F;11367;FET0;FT;53480;02-06-2014;02-07-2014;274685;785
F;11367;fet0;FT;53709;11-06-2014;11-07-2014;337385;776
F;11367;fet0;FT;54203;20-06-2014;21-07-2014;538994;766
F;11367;FET0;FT;55329;25-07-2014;25-08-2014;471742;731
F2;11367;FNN0;FN;668461;13-07-2015;12-08-2015;394114;379
F2;11367;FNN0;FN;671300;13-07-2015;12-08-2015;132019;379
F2;11367;FNN0;FN;671433;13-07-2015;12-08-2015;495604;379
e;12001;fet0;FT;142451;30-06-2016;01-08-2016;23214665;24
E;12001;FET0;FT;142456;30-06-2016;01-08-2016;480344;24
E;12001;FET0;FT;142530;27-07-2016;26-08-2016;480344;-1
e;12001;fet0;FT;142594;29-07-2016;29-08-2016;43637300;-4
E;12001;FET0;FT;142595;29-07-2016;29-08-2016;4454170;-4
J;25011;FNE0;FE;2633;29-01-2016;14-03-2016;7257;164
J;25011;FET0;FT;116286;30-12-2015;15-02-2016;1175;192
G;26006;FET0;FN;65643;19-12-2014;19-01-2015;65188;584
g;26006;FET0;FN;107364;26-11-2015;28-12-2015;6069;241
G;26006;FET0;FN;107558;28-12-2015;27-01-2016;6069;211
G;26006;FET0;FN;114925;24-02-2016;25-03-2016;6069;153
G;26006;FNN0;FN;609687;19-12-2011;18-01-2012;6695;1681
G;26006;FET0;FT;56365;26-06-2014;28-07-2014;30345;759
G;26006;fet0;FT;56643;30-07-2014;29-08-2014;18207;727
g;26006;FET0;FN;139807;27-07-2016;26-08-2016;13466;-1
F1;26346;FET0;FT;128099;11-04-2016;11-04-2016;54942;136
F1;26346;FET0;FT;138723;29-06-2016;29-06-2016;61047;57
f2;26455;an;an;95703;14-08-2015;14-08-2015;-6001;377
F2;26455;fet0;FT;79075;21-04-2015;21-05-2015;37927;462
c;26510;FET0;FN;60464;20-10-2014;19-11-2014;5676;645
c;26510;FET0;FN;60817;18-11-2014;18-12-2014;5676;616
c;26510;FET0;FN;65848;15-12-2014;14-01-2015;5676;589
c;26510;FET0;FN;71147;27-01-2015;26-02-2015;5676;546
c;26510;FET0;FN;71419;20-02-2015;23-03-2015;5676;521
c;26510;FET0;FN;71711;20-03-2015;20-04-2015;5676;493
c;26510;FET0;FN;71982;14-04-2015;14-05-2015;5676;469
c;26510;FET0;FN;84186;14-05-2015;15-06-2015;5676;437
c;26510;fet0;FT;40642;21-07-2014;20-08-2014;35700;736
c;26510;fet0;FT;40930;22-08-2014;22-09-2014;35700;703
c;26510;fet0;FT;60025;28-08-2014;29-09-2014;31654;696
C;26510;FET0;FT;60182;26-09-2014;27-10-2014;35700;668
C;26510;FET0;FT;60332;30-09-2014;30-10-2014;33522;665
c;26510;fet0;FT;60719;03-11-2014;03-12-2014;31654;631
c;26510;fet0;FT;65781;03-12-2014;02-01-2015;31654;601
c;26510;fet0;FT;71216;29-01-2015;02-03-2015;33522;542
C;26510;fet0;FT;71835;27-03-2015;27-04-2015;35533;486
c;26510;fet0;FT;84112;08-05-2015;08-06-2015;33522;444
c;26510;fet0;FT;90262;09-06-2015;09-07-2015;35533;413
c;26510;fet0;FT;90621;20-07-2015;19-08-2015;35533;372
c;26510;fet0;FT;96072;30-07-2015;31-08-2015;6017;360
c;26510;fet0;FT;100171;31-08-2015;30-09-2015;5676;330
c;26510;fet0;FT;100254;31-08-2015;30-09-2015;6017;330
c;26510;fet0;FT;104025;30-09-2015;09-11-2015;6017;290
c;26537;fet0;FT;113560;27-01-2016;26-02-2016;667239;181
I;26553;FET0;FN;98964;27-08-2015;28-09-2015;117019;332
f;26662;FET0;FN;136334;24-06-2016;23-08-2016;28560;2
f;26662;FET0;FN;136335;24-06-2016;25-07-2016;26932;31
f;26662;FET0;FN;146081;27-07-2016;26-09-2016;28560;-32
f;26662;FET0;FN;146082;27-07-2016;26-08-2016;26932;-1
c;26832;fet0;FT;137569;28-07-2016;29-08-2016;516460;-4
E;26832;FET0;FT;134754;31-05-2016;30-06-2016;84252;56
F;26832;FET0;FT;136271;24-06-2016;25-07-2016;757554;31
F;26832;FET0;FT;136622;05-07-2016;04-08-2016;757554;21
F;26832;FET0;FT;136646;06-07-2016;05-08-2016;1590316;20
F;26832;fet0;FT;136666;07-07-2016;08-08-2016;757554;17
F;26832;FET0;FT;136763;14-07-2016;15-08-2016;841706;10
F;26832;FET0;FT;146021;27-07-2016;26-08-2016;350003;-1
F;26832;FET0;FT;146143;27-07-2016;26-08-2016;324267;-1
F;26832;FET0;FT;146144;27-07-2016;26-08-2016;239887;-1
F;26832;FET0;FT;146269;02-08-2016;01-09-2016;757554;-7
F;26832;fet0;FT;146271;02-08-2016;01-09-2016;599718;-7
F;26832;fet0;FT;146290;04-08-2016;05-09-2016;1940319;-11
F;26832;FET0;FT;146302;05-08-2016;05-09-2016;540444;-11
f;26849;net1;NC;10383;25-05-2016;25-05-2016;-1;92
F;26849;FET0;FT;136488;29-06-2016;29-07-2016;123314;27
F;26849;FET0;FT;136603;04-07-2016;03-08-2016;185164;22
F;26849;FET0;FT;136703;11-07-2016;10-08-2016;79730;15
F;26849;fet0;FT;136704;11-07-2016;10-08-2016;416500;15
F;26849;FET0;FT;136816;18-07-2016;17-08-2016;416500;8
F;26849;FET0;FT;136817;18-07-2016;17-08-2016;185164;8
F;26849;FET0;FT;136818;18-07-2016;17-08-2016;199325;8
F;26849;FET0;FT;136820;18-07-2016;17-08-2016;185164;8
F;26849;FET0;FT;145999;26-07-2016;25-08-2016;414477;0
F;26849;FET0;FT;146000;26-07-2016;25-08-2016;416500;0
F;26849;FET0;FT;146001;26-07-2016;25-08-2016;819910;0
F;26849;FET0;FT;146002;26-07-2016;25-08-2016;185164;0
F;26849;FET0;FT;146181;28-07-2016;29-08-2016;185164;-4
F;26849;FET0;FT;146182;28-07-2016;29-08-2016;684250;-4
f;26849;an;AN;26849;31-07-2016;31-07-2016;-874688;25
F;26849;FET0;FT;146380;10-08-2016;09-09-2016;1014118;-15
F;26849;FET0;FT;146381;10-08-2016;09-09-2016;833000;-15
F;26963;FET0;FN;124113;21-04-2016;23-05-2016;107100;94
f;26963;FET0;FN;136336;24-06-2016;25-07-2016;107100;31
f;26963;FET0;FN;146083;27-07-2016;26-08-2016;107100;-1
F;27057;fet0;FT;136730;12-07-2016;11-08-2016;574770;14
F;27057;FET0;FT;136888;21-07-2016;22-08-2016;1875916;3
c;27058;an;an;90405;24-09-2015;24-09-2015;-704;336
c;27058;FET0;FN;71712;20-03-2015;20-04-2015;44007;493
c;27058;FET0;FN;71983;14-04-2015;14-05-2015;44007;469
c;27058;FET0;FN;84187;14-05-2015;15-06-2015;50993;437
c;27058;fnn0;FN;611225;21-10-2011;21-11-2011;195160;1739
c;27058;fnn0;FN;613170;25-01-2012;24-02-2012;50836;1644
c;27058;fet0;FT;3882;30-01-2013;01-03-2013;132685;1273
c;27058;fet0;FT;3930;31-01-2013;04-03-2013;132685;1270
c;27058;fet0;FT;3970;04-02-2013;06-03-2013;214408;1268
C;27058;FET0;FT;4116;28-02-2013;01-04-2013;214408;1242
c;27058;fet0;FT;90254;08-06-2015;08-07-2015;418273;414
C;27058;FET0;FT;110180;30-10-2015;30-11-2015;422997;269
c;27058;fet0;FT;118043;23-03-2016;22-04-2016;127368;125
C;27058;FET0;FT;118046;24-03-2016;25-04-2016;444177;122
C;27058;FET0;FT;118104;30-03-2016;29-04-2016;62423;118
C;27058;FET0;FT;129249;04-04-2016;04-05-2016;188808;113
C;27058;FET0;FT;129268;07-04-2016;09-05-2016;97357;108
C;27058;FET0;FT;129271;08-04-2016;09-05-2016;262146;108
C;27058;FET0;FT;129301;19-04-2016;19-05-2016;421455;98
C;27058;FET0;FT;129325;26-04-2016;26-05-2016;278159;91
c;27058;fet0;FT;129476;29-04-2016;30-05-2016;62423;87
c;27058;fet0;FT;129505;02-05-2016;01-06-2016;353444;85
C;27058;FET0;FT;129545;10-05-2016;09-06-2016;622725;77
C;27058;FET0;FT;129565;16-05-2016;15-06-2016;572411;71
C;27058;FET0;FT;129592;24-05-2016;23-06-2016;503132;63
c;27058;fet0;FT;136936;30-05-2016;29-06-2016;172408;57
c;27058;fet0;FT;137077;31-05-2016;30-06-2016;62423;56
C;27058;FET0;FT;137134;10-06-2016;11-07-2016;688711;45
c;27058;fet0;FT;137143;14-06-2016;14-07-2016;395920;42
C;27058;AN;AN;117977;28-06-2016;28-06-2016;-3;58
c;27058;fet0;FT;137216;29-06-2016;29-07-2016;62423;27
C;27058;FET0;FT;137287;30-06-2016;01-08-2016;814889;24
c;27058;fet0;FT;137642;29-07-2016;29-08-2016;531909;-4
F;27058;FET0;FN;11315;25-02-2013;27-03-2013;24395;1247
F;27058;FET0;FN;22186;18-07-2013;19-08-2013;148845;1102
F;27058;FET0;FN;84792;22-05-2015;21-07-2015;27243;401
F;27058;FNN0;FN;650007;30-08-2012;01-10-2012;171003;1424
F;27058;FNN0;FN;650486;11-09-2012;11-10-2012;27941;1414
F;27058;FET0;FT;11575;27-02-2013;29-03-2013;120214;1245
F;27058;FET0;FT;11949;07-03-2013;08-04-2013;165410;1235
F;27058;FET0;FT;15904;26-03-2013;25-04-2013;18059;1218
F;27058;FET0;FT;16273;02-04-2013;02-05-2013;171122;1211
F;27058;FET0;FT;33792;23-10-2013;22-11-2013;137582;1007
F;27058;FET0;FT;37027;19-11-2013;19-12-2013;159305;980
F;27058;FET0;FT;37271;25-11-2013;25-12-2013;136231;974
F;27058;fet0;FT;37412;27-11-2013;27-12-2013;139992;972
F;27058;FET0;FT;38386;17-12-2013;16-01-2014;123933;952
f;27058;FET0;FT;55556;31-07-2014;01-09-2014;186057;724
F;27058;FET0;FT;66330;22-12-2014;21-01-2015;199301;582
F;27058;FET0;FT;84705;22-05-2015;21-07-2015;202413;401
F;27058;FET0;FT;85060;01-06-2015;31-07-2015;126705;391
F;27058;FET0;FT;85926;21-07-2015;21-09-2015;239952;339
F;27058;FET0;FN;123535;23-03-2016;23-05-2016;32397;94
F;27058;FET0;FT;123949;13-04-2016;13-06-2016;149231;73
F;27058;FET0;FT;123950;13-04-2016;13-06-2016;26973;73
F;27058;FET0;FN;124114;21-04-2016;20-06-2016;32397;66
