COD_SUCURSAL;COD_CLIENTE;SERIE;COD_TIPO_DOCUMENTO;DOCUMENTO;FECHA_EMISION;FECHA_VENCIMIENTO;SALDO;MORA
G;887;FET0;FT;0023273;31-08-2013;30-09-2013;266727;1107
G;887;fet0;FT;0041530;14-03-2014;14-04-2014;200563;911
G;887;fet0;FT;0041648;28-03-2014;28-04-2014;592353;897
G;887;fet0;FT;0056507;21-07-2014;20-08-2014;322035;783
G;887;fet0;FT;0056709;08-08-2014;08-09-2014;342218;764
G;996;FET0;FN;0036591;21-11-2013;23-12-2013;114240;1023
G;996;FNN0;FN;0609651;15-12-2011;16-01-2012;32130;1730
G;996;FET0;FT;0036283;17-10-2013;18-11-2013;660450;1058
G;996;fet0;FT;0036674;02-12-2013;01-01-2014;84490;1014
G;996;fet0;FT;0036833;16-12-2013;15-01-2014;70036;1000
G;996;fet0;FT;0056433;09-07-2014;08-08-2014;8626;795
G;996;fet0;FT;0056632;30-07-2014;29-08-2014;77350;774
G;996;fet0;FT;0056787;27-08-2014;26-09-2014;47600;746
G;996;FET0;FT;0061097;30-09-2014;30-10-2014;95200;712
G;996;FET0;FT;0061272;24-10-2014;24-11-2014;47600;687
G;996;FET0;FT;0061293;28-10-2014;27-11-2014;59500;684
G;996;FET0;FT;0061371;12-11-2014;12-12-2014;47600;669
G;996;FET0;FT;0061376;14-11-2014;15-12-2014;47600;666
G;996;fet0;FT;0061387;18-11-2014;18-12-2014;100555;663
G;996;FET0;FT;0061500;25-11-2014;25-12-2014;77350;656
G;996;FET0;FT;0069538;29-12-2014;28-01-2015;47600;622
G;996;FET0;FT;0069735;29-01-2015;02-03-2015;47600;589
G;996;FET0;FT;0080413;31-03-2015;30-04-2015;610946;530
G;996;FET0;FT;0080460;14-04-2015;14-05-2015;96985;516
g;996;fet0;FT;0107240;02-11-2015;02-12-2015;77400;314
g;996;fet0;FT;0114731;26-01-2016;25-02-2016;77400;229
G;996;FET0;FT;0149018;29-08-2016;28-09-2016;168980;13
g;1006;an;an;0056990;27-05-2016;27-05-2016;-714;137
H;1102;FET0;FT;0095435;31-08-2015;30-09-2015;1005;377
H;1102;FET0;FT;0101099;29-09-2015;29-10-2015;5355;348
H;1102;FET0;FT;0115177;30-12-2015;29-01-2016;5355;256
H;1102;FET0;FT;0115405;28-01-2016;29-02-2016;5355;225
H;1102;FET0;FT;0121161;27-02-2016;28-03-2016;5355;197
H;1102;fet0;FT;0121434;30-03-2016;29-04-2016;5355;165
H;1102;FET0;FT;0132239;28-04-2016;30-05-2016;5676;134
H;1102;FET0;FT;0132562;30-05-2016;29-06-2016;5355;104
H;1102;FET0;FT;0139187;24-06-2016;25-07-2016;5676;78
h1;1104;an;an;0097882;12-02-2016;12-02-2016;-119238;242
H;1122;fet0;FT;0035213;05-11-2013;05-12-2013;627725;1041
H;1122;FET0;FT;0035362;29-11-2013;30-12-2013;607495;1016
H;1122;fet0;FT;0035496;18-12-2013;17-01-2014;627725;998
H;1122;FET0;FT;0035695;20-01-2014;19-02-2014;627725;965
H;1122;fet0;FT;0035783;29-01-2014;28-02-2014;627725;956
H;1122;fet0;FT;0035864;06-02-2014;10-03-2014;526575;946
J;1122;FET0;FT;0026075;10-10-2013;11-11-2013;577150;1065
J;1122;fet0;FT;0026265;29-10-2013;28-11-2013;577150;1048
J;1122;fet0;FT;0026433;15-11-2013;16-12-2013;577150;1030
J;1122;fet0;FT;0026457;20-11-2013;20-12-2013;577150;1026
J;1122;FET0;FT;0026673;28-11-2013;30-12-2013;678300;1016
J;1122;fet0;FT;0026691;29-11-2013;30-12-2013;59500;1016
J;1122;fet0;FT;0026771;11-12-2013;10-01-2014;678300;1005
J;1122;FET0;FT;0044002;30-12-2013;29-01-2014;59500;986
J;1122;FET0;FT;0044022;30-12-2013;29-01-2014;119117;986
J;1122;fet0;FT;0044098;07-01-2014;06-02-2014;627725;978
J;1122;fet0;FT;0044172;23-01-2014;24-02-2014;577150;960
J;1122;fet0;FT;0044385;31-01-2014;03-03-2014;59500;953
J;1122;FET0;FT;0044457;13-02-2014;17-03-2014;577150;939
J;1122;FET0;FT;0044686;28-02-2014;31-03-2014;59500;925
F1;1168;FET0;FT;0145085;05-08-2016;04-09-2016;126140;37
F1;1168;FET0;FT;0145378;17-08-2016;16-09-2016;75684;25
F1;1168;FET0;FT;0145591;24-08-2016;23-09-2016;132447;18
f1;1168;an;AN;0138305;31-08-2016;31-08-2016;-53550;41
F1;1168;FET0;FT;0148860;12-09-2016;12-10-2016;132447;-1
F1;1168;FET0;FT;0150720;26-09-2016;26-10-2016;100912;-15
f;1179;net1;NC;0008422;25-08-2015;25-08-2015;-581420;413
f;1179;net1;NC;0009082;27-11-2015;27-11-2015;-1;319
F;1179;FET0;FT;0133446;27-05-2016;27-06-2016;25609;106
F;1179;FET0;FT;0146878;31-08-2016;30-09-2016;211618;11
F;1179;FET0;FT;0146886;31-08-2016;30-09-2016;439824;11
F;1179;FET0;FT;0149464;05-09-2016;05-10-2016;219912;6
F;1179;FET0;FT;0149471;06-09-2016;06-10-2016;221757;5
F;1179;FET0;FT;0149538;09-09-2016;08-11-2016;103046;-28
F;1179;fet0;FT;0149542;09-09-2016;10-10-2016;94676;1
F;1179;FET0;FT;0149545;09-09-2016;08-11-2016;224541;-28
F;1179;fet0;FT;0149546;09-09-2016;10-10-2016;224541;1
F;1179;FET0;FT;0149555;12-09-2016;11-11-2016;224541;-31
F;1179;FET0;FT;0149609;15-09-2016;14-11-2016;743701;-34
F;1179;FET0;FT;0149619;15-09-2016;14-11-2016;224541;-34
F;1179;FET0;FT;0149638;20-09-2016;21-11-2016;364333;-41
F;1179;FET0;FN;0149743;23-09-2016;22-11-2016;319218;-42
F;1179;FET0;FT;0149755;23-09-2016;22-11-2016;224541;-42
f;1179;FET0;FN;0149762;26-09-2016;25-11-2016;284029;-45
F;1179;fet0;FT;0149894;26-09-2016;26-10-2016;3641;-15
F;1179;FET0;FT;0150033;30-09-2016;29-11-2016;224541;-49
f2;1180;an;an;0078579;18-11-2015;18-11-2015;-165112;328
f2;1180;net0;NC;0007427;30-03-2015;30-03-2015;-1;561
F2;1180;FET0;FT;0147647;17-08-2016;16-09-2016;42412;25
F2;1180;FET0;FT;0147649;17-08-2016;16-09-2016;14137;25
F2;1180;FET0;FT;0147809;31-08-2016;30-09-2016;3213;11
F2;1180;fet0;FT;0152554;14-09-2016;14-10-2016;113478;-3
F2;1180;FET0;FT;0152694;28-09-2016;28-10-2016;3213;-17
F;1200;FNN0;FN;0610068;29-09-2011;28-11-2011;618300;1779
F;1200;FNN0;FN;0610455;06-10-2011;05-12-2011;444600;1772
F;1200;FNN0;FN;0612514;21-10-2011;20-12-2011;1199520;1757
F;1200;fnn0;FN;0632127;18-04-2012;18-06-2012;1199520;1576
F;1200;fnn0;FN;0632200;19-04-2012;18-06-2012;494624;1576
F;1200;fnn0;FN;0640461;18-06-2012;17-08-2012;390915;1516
F;1200;fnn0;FN;0640956;27-06-2012;27-08-2012;402220;1506
F;1200;fnn0;FN;0643327;24-07-2012;24-09-2012;1128834;1478
F;1200;FNN0;FN;0643369;25-07-2012;24-09-2012;658427;1478
F;1200;FNN0;FN;0643414;26-07-2012;24-09-2012;822409;1478
F;1200;FNN0;FN;0643446;26-07-2012;24-09-2012;932960;1478
F;1200;FNN0;FN;0643505;27-07-2012;25-09-2012;919037;1477
F;1200;FNN0;FN;0643546;27-07-2012;27-08-2012;1539503;1506
F;1200;fnn0;FN;0643607;30-07-2012;28-09-2012;901425;1474
F;1200;fnn0;FN;0650717;13-09-2012;12-11-2012;1367191;1429
F;1200;FET0;FT;0010108;29-01-2013;01-04-2013;1199520;1289
F;1200;FET0;FT;0017564;29-04-2013;28-06-2013;82860;1201
F;1200;fet0;FT;0021579;28-06-2013;27-08-2013;945027;1141
F;1200;FET0;FT;0029250;25-07-2013;23-09-2013;1199520;1114
F;1200;fet0;FT;0029272;25-07-2013;23-09-2013;1199520;1114
F;1200;fet0;FT;0031158;27-08-2013;28-10-2013;4463;1079
F;1200;fet0;FT;0031762;10-09-2013;11-11-2013;903977;1065
F;1200;FET0;FT;0032395;26-09-2013;28-10-2013;4463;1079
F;1200;FET0;FT;0032399;26-09-2013;28-10-2013;4463;1079
F;1200;fet0;FT;0034202;30-10-2013;30-12-2013;190352;1016
F;1200;FET0;FT;0034796;13-11-2013;13-12-2013;388820;1033
F;1200;FET0;FT;0038582;24-12-2013;23-01-2014;65022;992
F;1200;FET0;FT;0038583;24-12-2013;23-01-2014;235763;992
F;1200;fet0;FT;0042209;31-12-2013;03-03-2014;170922;953
F;1200;FET0;FT;0042731;21-01-2014;24-03-2014;149440;932
F;1200;fet0;FT;0042778;22-01-2014;24-03-2014;36462;932
F;1200;fet0;FT;0042832;24-01-2014;25-03-2014;233178;931
F;1200;FET0;FT;0043645;04-02-2014;06-03-2014;52170;950
F;1200;FET0;FT;0043649;04-02-2014;06-03-2014;162435;950
F;1200;fet0;FT;0043650;04-02-2014;07-04-2014;24990;918
F;1200;FET0;FT;0043832;11-02-2014;13-03-2014;13042;943
F;1200;fet0;FT;0043834;11-02-2014;14-04-2014;731907;911
F;1200;FET0;FT;0043918;17-02-2014;19-03-2014;26085;937
F;1200;FET0;FT;0046019;24-02-2014;26-03-2014;26085;930
F;1200;FET0;FT;0047473;27-03-2014;26-05-2014;95902;869
F;1200;fet0;FT;0048005;01-04-2014;02-06-2014;24823;862
F;1200;FET0;FT;0048084;03-04-2014;02-06-2014;174930;862
F;1200;fet0;FT;0048136;07-04-2014;06-06-2014;126735;858
F;1200;FET0;FT;0048187;08-04-2014;08-05-2014;222720;887
F;1200;FET0;FT;0048483;16-04-2014;16-06-2014;19730;848
F;1200;FET0;FT;0048511;17-04-2014;19-05-2014;11574;876
F;1200;FET0;FT;0048642;23-04-2014;23-06-2014;69817;841
F;1200;fet0;FT;0048691;25-04-2014;26-05-2014;88926;869
F;1200;FET0;FT;0053256;28-05-2014;28-07-2014;87465;806
f;1200;fet0;FT;0053692;11-06-2014;11-08-2014;1919691;792
F;1200;FET0;FT;0053951;20-06-2014;21-07-2014;928141;813
F;1200;FET0;FT;0054599;01-07-2014;31-07-2014;857693;803
f;1200;FET0;FT;0058356;27-08-2014;27-10-2014;223910;715
f;1200;fet0;FT;0059524;15-10-2014;15-12-2014;435396;666
F;1200;FET0;FT;0059538;16-10-2014;15-12-2014;145085;666
F;1200;FNN0;FT;0656927;30-04-2013;01-07-2013;1199520;1198
F1;1200;AN;AN;0043003;30-10-2015;30-10-2015;-165964;347
f1;1200;an;an;00685860;23-09-2015;23-09-2015;-24990;384
f1;1200;an;an;0086909;29-05-2015;29-05-2015;-13090;501
F1;1200;FET0;FT;0005445;14-11-2014;14-12-2014;559300;667
F1;1200;FET0;FT;0068096;03-12-2014;02-01-2015;35700;648
F1;1200;FET0;FT;0092794;30-06-2015;30-07-2015;244902;439
F1;1200;FET0;FT;0103181;30-09-2015;30-10-2015;830292;347
F1;1200;FET0;FT;0111444;18-11-2015;18-12-2015;60725;298
F1;1200;FET0;FT;0111700;25-11-2015;25-12-2015;806760;291
F1;1200;fet0;FT;0111727;25-11-2015;25-12-2015;288634;291
F1;1200;FET0;FT;0117354;11-12-2015;10-01-2016;133875;275
F1;1200;FET0;FT;0119144;21-12-2015;20-01-2016;712856;265
F1;1200;FET0;FT;0119329;24-12-2015;23-01-2016;8925;262
F1;1200;FET0;FT;0119384;28-12-2015;27-01-2016;615503;258
F1;1200;FET0;FT;0119521;30-12-2015;29-01-2016;774690;256
F1;1200;FET0;FT;0119829;11-01-2016;10-02-2016;26775;244
F1;1200;FET0;FT;0122143;19-01-2016;18-02-2016;29613;236
F1;1200;FET0;FT;0122284;22-01-2016;21-02-2016;192839;233
f1;1200;net0;NC;0007815;25-08-2015;25-08-2015;-54978;413
f1;1200;net0;NC;0007817;25-08-2015;25-08-2015;-54978;413
f1;1200;net0;NC;0007818;25-08-2015;25-08-2015;-54978;413
f1;1200;net0;NC;0007820;25-08-2015;25-08-2015;-11995;413
f1;1200;net0;NC;0007821;25-08-2015;25-08-2015;-24990;413
f1;1200;net0;NC;0007822;25-08-2015;25-08-2015;-24990;413
F1;1200;fet0;FT;0128082;08-04-2016;08-05-2016;60;156
F1;1200;FET0;FT;0133634;09-05-2016;08-06-2016;138088;125
F1;1200;NET0;NC;0008947;17-05-2016;17-05-2016;-1;147
F1;1200;fet0;FT;0134392;30-05-2016;29-06-2016;52550;104
F1;1200;fet0;FT;0134393;30-05-2016;29-06-2016;78826;104
F1;1200;FET0;FT;0140135;11-07-2016;10-08-2016;65688;62
F1;1200;FET0;FT;0140222;13-07-2016;12-08-2016;26180;60
F1;1200;FET0;FT;0140302;15-07-2016;14-08-2016;561026;58
F1;1200;FET0;FT;0140278;15-07-2016;14-08-2016;103430;58
F1;1200;FET0;FT;0140584;25-07-2016;24-08-2016;33320;48
F1;1200;FET0;FT;0140794;29-07-2016;28-08-2016;116620;44
f1;1200;an;an;7547;30-07-2016;30-07-2016;-109837;73
F1;1200;FET0;FT;0144980;03-08-2016;02-09-2016;49980;39
F1;1200;FET0;FT;0145077;05-08-2016;04-09-2016;104958;37
F1;1200;FET0;FT;0145213;10-08-2016;09-09-2016;809676;32
F1;1200;FET0;FT;0145214;10-08-2016;09-09-2016;165220;32
F1;1200;FET0;FT;0145348;16-08-2016;15-09-2016;13090;26
F1;1200;FET0;FT;0145380;17-08-2016;16-09-2016;52550;25
F1;1200;fet0;FT;0145519;22-08-2016;21-09-2016;49355;20
F1;1200;FET0;FT;0145761;26-08-2016;25-09-2016;148691;16
F1;1200;FET0;FT;0145838;29-08-2016;28-09-2016;74970;13
f1;1200;an;an;0133091;31-08-2016;31-08-2016;-60;41
F1;1200;fet0;FT;0145946;31-08-2016;30-09-2016;219912;11
F1;1200;FET0;FT;0148497;31-08-2016;30-09-2016;660986;11
F1;1200;FET0;FT;0148534;01-09-2016;01-10-2016;84966;10
F1;1200;FET0;FT;0148567;02-09-2016;02-10-2016;241035;9
F1;1200;FET0;FT;0148582;02-09-2016;02-10-2016;854658;9
F1;1200;FET0;FT;0148624;05-09-2016;05-10-2016;1012095;6
F1;1200;FET0;FT;0148626;05-09-2016;05-10-2016;438456;6
F1;1200;FET0;FT;0148633;06-09-2016;06-10-2016;52479;5
F1;1200;FET0;FT;0148666;06-09-2016;06-10-2016;692104;5
F1;1200;FET0;FT;0148707;07-09-2016;07-10-2016;840140;4
F1;1200;FET0;FT;0148723;07-09-2016;07-10-2016;537285;4
F1;1200;FET0;FT;0148758;08-09-2016;08-10-2016;201170;3
F1;1200;FET0;FT;0148787;09-09-2016;09-10-2016;487305;2
F1;1200;FET0;FT;0148809;09-09-2016;09-10-2016;109837;2
F1;1200;fet0;FT;0148840;12-09-2016;12-10-2016;39484;-1
F1;1200;FET0;FT;0148865;13-09-2016;13-10-2016;672231;-2
F1;1200;FET0;FT;0148886;13-09-2016;13-10-2016;669732;-2
F1;1200;FET0;FT;0148932;14-09-2016;14-10-2016;1228259;-3
F1;1200;FET0;FT;0150451;14-09-2016;14-10-2016;159817;-3
F1;1200;FET0;FT;0150480;15-09-2016;15-10-2016;149940;-4
F1;1200;FET0;FT;0150502;16-09-2016;16-10-2016;262395;-5
F1;1200;FET0;FT;0150541;20-09-2016;20-10-2016;729589;-9
F1;1200;FET0;FT;0150548;21-09-2016;21-10-2016;87465;-10
F1;1200;FET0;FT;0150573;21-09-2016;21-10-2016;31587;-10
F1;1200;FET0;FT;0150577;21-09-2016;21-10-2016;602259;-10
F1;1200;FET0;FT;0150597;22-09-2016;22-10-2016;256148;-11
F1;1200;FET0;FT;0150616;22-09-2016;22-10-2016;157437;-11
F1;1200;FET0;FT;0150659;23-09-2016;23-10-2016;339864;-12
F1;1200;FET0;FT;0150660;23-09-2016;23-10-2016;266144;-12
F1;1200;fet0;FT;0150697;26-09-2016;26-10-2016;161840;-15
F1;1200;fet0;FT;0150699;26-09-2016;26-10-2016;325584;-15
F1;1200;FET0;FT;0150711;26-09-2016;26-10-2016;599135;-15
F1;1200;FET0;FT;0150714;26-09-2016;26-10-2016;29750;-15
F1;1200;FET0;FT;0150716;26-09-2016;26-10-2016;633497;-15
F1;1200;fet0;FT;0150721;26-09-2016;26-10-2016;259325;-15
F1;1200;FET0;FT;0150734;27-09-2016;27-10-2016;99960;-16
F1;1200;FET0;FT;0150749;27-09-2016;27-10-2016;708348;-16
F1;1200;FET0;FT;0150751;27-09-2016;27-10-2016;321122;-16
F1;1200;FET0;FT;0150752;27-09-2016;27-10-2016;1145792;-16
F1;1200;FET0;FT;0150768;27-09-2016;27-10-2016;109837;-16
F1;1200;FET0;FT;0150771;27-09-2016;27-10-2016;317373;-16
F1;1200;FET0;FT;0150825;28-09-2016;28-10-2016;517174;-17
F1;1200;FET0;FT;0150826;28-09-2016;28-10-2016;109837;-17
F1;1200;FET0;FT;0150838;28-09-2016;28-10-2016;7140;-17
F1;1200;FET0;FT;0150884;29-09-2016;29-10-2016;1289109;-18
F1;1200;FET0;FT;0150904;30-09-2016;30-10-2016;876524;-19
F1;1200;FET0;FT;0150934;30-09-2016;30-10-2016;23800;-19
F1;1200;fet0;FT;0150940;30-09-2016;30-10-2016;39484;-19
F1;1200;FET0;FT;0150944;30-09-2016;30-10-2016;219912;-19
F1;1200;FET0;FT;0150945;30-09-2016;30-10-2016;774690;-19
F1;1200;FET0;FT;0150990;30-09-2016;30-10-2016;421558;-19
F;1204;FET0;FT;0123449;21-03-2016;20-04-2016;556220;174
F;1204;FET0;FN;0123494;23-03-2016;22-04-2016;17029;172
F;1204;FET0;FN;0124068;21-04-2016;23-05-2016;17029;141
f;1204;FET0;FN;0133294;24-05-2016;23-06-2016;17029;110
f;1204;FET0;FN;0136291;24-06-2016;25-07-2016;17029;78
f;1204;FET0;FN;0146038;27-07-2016;26-08-2016;18050;46
f;1204;FET0;FN;0146612;24-08-2016;23-09-2016;17029;18
F;1208;AN;AN;0112305;20-01-2016;20-01-2016;-35933;265
F;1208;NET1;NC;0009913;15-03-2016;15-03-2016;-730409;210
F2;1221;fet0;FT;0079187;28-04-2015;28-05-2015;22383;502
F2;1221;FET0;FT;0087793;05-05-2015;04-06-2015;108575;495
F2;1221;fet0;FT;0092160;28-05-2015;27-06-2015;22383;472
F2;1221;fet0;FT;0093200;24-06-2015;24-07-2015;24170;445
F2;1221;fet0;FT;0095553;27-07-2015;26-08-2015;24170;412
F2;1221;FET0;FT;0096418;26-08-2015;25-09-2015;24170;382
F2;1221;fet0;FT;0102054;28-09-2015;28-10-2015;24170;349
F2;1221;FET0;FT;0106551;28-10-2015;27-11-2015;24170;319
F2;1221;fet0;FT;0108522;24-11-2015;24-12-2015;24170;292
F2;1225;FET0;FT;0147762;29-08-2016;28-09-2016;145085;13
F2;1225;FET0;FT;0147772;30-08-2016;29-09-2016;145085;12
F2;1225;FET0;FT;0147810;31-08-2016;30-09-2016;41212;11
F2;1225;FET0;FT;0152457;06-09-2016;06-10-2016;145023;5
F2;1225;FET0;FT;0152547;14-09-2016;14-10-2016;145334;-3
F2;1225;fet0;FT;0152653;23-09-2016;23-10-2016;145334;-12
F2;1225;FET0;FT;0152695;28-09-2016;28-10-2016;41212;-17
F;1227;fet0;FT;0123599;24-03-2016;25-04-2016;236334;169
F2;1253;FET0;FT;0072549;27-01-2015;26-02-2015;354777;593
F2;1253;FET0;FT;0072691;30-01-2015;01-03-2015;25990;590
F2;1253;FET0;FT;0078582;26-03-2015;25-04-2015;25989;535
F2;1253;FET0;FT;0116944;17-12-2015;16-01-2016;178500;269
f2;1253;net0;NC;0007423;30-03-2015;30-03-2015;-1;561
f2;1253;FET0;FT;0135669;02-06-2016;02-07-2016;178500;101
f2;1253;FET0;FT;0135903;22-06-2016;22-07-2016;178500;81
f2;1253;FET0;FT;0141177;07-07-2016;06-08-2016;484854;66
F2;1253;FET0;FT;0147646;17-08-2016;16-09-2016;727280;25
F;1255;FET0;FN;0009060;07-01-2013;21-02-2013;329594;1328
F;1255;FNN0;FN;0587612;23-03-2011;09-05-2011;80869;1982
F;1255;FNN0;FN;0602339;18-08-2011;03-10-2011;14518;1835
F;1255;FNN0;FN;0627446;14-03-2012;30-04-2012;287242;1625
F;1255;FNN0;FN;0636739;30-05-2012;16-07-2012;6069;1548
F;1255;FET0;FT;0052292;02-05-2014;16-06-2014;355013;848
F;1255;FET0;FT;0054873;14-07-2014;28-08-2014;355013;775
F2;1255;FET0;FN;0007407;28-11-2014;28-12-2014;4;653
F2;1255;FET0;FN;0067714;22-12-2014;21-01-2015;137063;629
f2;1255;FET0;FT;0135826;16-06-2016;16-07-2016;104702;87
F2;1255;FET0;FT;0147579;09-08-2016;08-09-2016;109962;33
F2;1255;FET0;FT;0147733;25-08-2016;24-09-2016;109962;17
F2;1255;FET0;FT;0147811;31-08-2016;30-09-2016;9829;11
F2;1255;FET0;FT;0152518;12-09-2016;12-10-2016;109902;-1
F2;1255;FET0;FT;0152696;28-09-2016;28-10-2016;9829;-17
F2;1257;FET0;FT;0092597;17-06-2015;17-07-2015;83692;452
f2;1257;net0;NC;0007836;25-05-2015;25-05-2015;-1;505
F2;1286;FET0;FT;0147584;10-08-2016;09-09-2016;103509;32
F2;1286;FET0;FT;0147651;18-08-2016;17-09-2016;268240;24
F2;1286;fet0;FT;0147727;25-08-2016;24-09-2016;311304;17
F2;1286;FET0;FT;0147773;30-08-2016;29-09-2016;332836;12
F2;1286;FET0;FN;0152679;28-09-2016;28-10-2016;357384;-17
F2;1288;FET0;FT;0152451;06-09-2016;06-10-2016;176383;5
F2;1288;FET0;FT;0128499;04-04-2016;04-05-2016;15471;160
f2;1288;fet0;FT;0141204;11-07-2016;10-08-2016;168028;62
F2;1288;FET0;FT;0141205;11-07-2016;10-08-2016;15187;62
F2;1288;FET0;FT;0141206;11-07-2016;10-08-2016;15187;62
F2;1288;FET0;FT;0141207;11-07-2016;10-08-2016;322728;62
F2;1288;FET0;FT;0141208;11-07-2016;10-08-2016;12852;62
F2;1288;FET0;FT;0141209;11-07-2016;10-08-2016;9639;62
F2;1288;FET0;FT;0141210;11-07-2016;10-08-2016;9639;62
F2;1288;FET0;FT;0141211;11-07-2016;10-08-2016;185354;62
f2;1288;fet0;FT;0141225;12-07-2016;11-08-2016;159998;61
F2;1288;FET0;FT;0141331;22-07-2016;21-08-2016;210675;51
F2;1288;NET0;NC;0010555;25-07-2016;25-07-2016;-1;78
F2;1288;NET0;NC;0010558;25-07-2016;25-07-2016;-1;78
F2;1288;NET0;NC;0010560;25-07-2016;25-07-2016;-1;78
F2;1288;FET0;FT;0141430;28-07-2016;27-08-2016;18562;45
f2;1288;FET0;FT;0147515;02-08-2016;01-09-2016;142179;40
f2;1288;FET0;FT;0147522;03-08-2016;02-09-2016;142179;39
F2;1288;FET0;FT;0147607;11-08-2016;10-09-2016;210675;31
F2;1288;FET0;FT;0147678;22-08-2016;21-09-2016;244923;20
F2;1288;FET0;FT;0147694;23-08-2016;22-09-2016;142179;19
F2;1288;FET0;FT;0147728;25-08-2016;24-09-2016;176427;17
F2;1288;FET0;FT;0147744;26-08-2016;25-09-2016;142179;16
F2;1288;FET0;FT;0147774;30-08-2016;29-09-2016;176427;12
F2;1288;FET0;FT;0147812;31-08-2016;30-09-2016;17672;11
F2;1288;FET0;FT;0152496;09-09-2016;09-10-2016;142147;2
F2;1288;fet0;FT;0152545;14-09-2016;14-10-2016;176442;-3
F2;1288;FET0;FT;0152575;15-09-2016;15-10-2016;142147;-4
F2;1288;FET0;FT;0152600;21-09-2016;21-10-2016;142147;-10
F2;1288;FET0;FT;0152626;22-09-2016;22-10-2016;142147;-11
F2;1288;FET0;FN;0152636;23-09-2016;23-10-2016;34629;-12
F2;1288;FET0;FT;0152697;28-09-2016;28-10-2016;18562;-17
F2;1288;FET0;FN;0152771;29-09-2016;29-10-2016;205418;-18
F2;1288;FET0;FT;0152800;30-09-2016;30-10-2016;142147;-19
D;1299;FET0;FT;0113647;27-11-2015;28-12-2015;175876;288
D;1299;FET0;FT;0113794;28-12-2015;27-01-2016;992;258
D;1299;FET0;FT;0114085;26-02-2016;28-03-2016;140701;197
D;1299;FET0;FT;0126631;29-02-2016;30-03-2016;9663;195
E;1299;FET0;FT;0142783;07-09-2016;07-10-2016;96505;4
e;1299;fet0;FT;0142830;27-09-2016;27-10-2016;3177;-16
f;1299;FET0;FN;0146613;24-08-2016;24-10-2016;64605;-13
F;1299;FET0;FT;0146811;30-08-2016;31-10-2016;225565;-20
f;1299;an;AN;163009;30-09-2016;30-09-2016;-259051;11
f;1299;FET0;FN;0149764;26-09-2016;25-11-2016;64605;-45
F2;1302;fet0;FT;0078420;17-03-2015;16-04-2015;428400;544
F2;1307;FET0;FN;0007290;27-11-2014;27-12-2014;141194;654
F2;1307;FNN0;FN;0668118;13-07-2015;12-08-2015;197740;426
F2;1307;FNN0;FN;0668272;13-07-2015;12-08-2015;51051;426
F2;1307;FNN0;FN;0668386;13-07-2015;12-08-2015;197740;426
F2;1307;FNN0;FN;0671071;13-07-2015;12-08-2015;296610;426
F2;1307;FNN0;FN;0671246;13-07-2015;12-08-2015;51051;426
F2;1307;FNN0;FN;0671482;13-07-2015;12-08-2015;197740;426
F2;1307;FNN0;FN;0672116;13-07-2015;12-08-2015;197740;426
F2;1307;FNN0;FN;0672168;13-07-2015;12-08-2015;197740;426
F2;1307;FNN0;FN;0672336;13-07-2015;12-08-2015;51051;426
f2;1307;FNN0;FN;0672439;13-07-2015;12-08-2015;197740;426
f2;1307;fet0;FT;0007118;24-11-2014;24-12-2014;51051;657
f2;1307;fet0;FT;0007126;24-11-2014;24-12-2014;340340;657
f2;1307;fet0;FT;0007249;26-11-2014;26-12-2014;197754;655
F2;1307;FET0;FT;0007500;03-12-2014;02-01-2015;197754;648
f2;1307;fet0;FT;0067535;05-12-2014;04-01-2015;197754;646
f2;1307;fet0;FT;0067751;23-12-2014;22-01-2015;299130;628
F2;1307;FET0;FT;0067835;31-12-2014;30-01-2015;51051;620
f2;1307;fet0;FT;0072335;09-01-2015;08-02-2015;195255;611
f2;1307;fet0;FT;0072421;16-01-2015;15-02-2015;199420;604
F2;1307;FET0;FT;0072626;29-01-2015;28-02-2015;51051;591
f2;1308;fet0;FT;0077126;25-02-2015;27-03-2015;7;564
F2;1308;FET0;FT;0135528;27-05-2016;26-06-2016;14137;107
F2;1308;FET0;FT;0141387;27-07-2016;26-08-2016;14137;46
F2;1308;FET0;FT;0147813;31-08-2016;30-09-2016;14137;11
F2;1308;FET0;FT;0147931;05-09-2016;05-10-2016;226582;6
F2;1308;FET0;FT;0152698;28-09-2016;28-10-2016;14137;-17
f1;1332;an;an;0092720;24-08-2015;24-08-2015;-5915;414
f2;1434;an;an;0059786;24-03-2015;24-03-2015;-38556;567
f2;1434;an;an;an108527;31-01-2016;31-01-2016;-31654;254
F2;1434;fet0;FT;0128468;31-03-2016;30-04-2016;50893;164
F2;1434;FET0;FT;0128576;08-04-2016;08-05-2016;340578;156
f2;1434;an;an;0128267;23-05-2016;23-05-2016;-5911;141
F2;1434;FET0;FT;0141004;29-06-2016;29-07-2016;26604;74
F2;1434;FET0;FT;0141388;27-07-2016;26-08-2016;26604;46
F2;1434;FET0;FT;0147893;31-08-2016;30-09-2016;26604;11
F2;1434;FET0;FT;0152484;08-09-2016;08-10-2016;272462;3
F2;1434;FET0;FT;0152514;12-09-2016;12-10-2016;367894;-1
F2;1434;FET0;FT;0152606;21-09-2016;21-10-2016;317444;-10
F2;1434;fet0;FT;0152609;21-09-2016;21-10-2016;32594;-10
F2;1434;FET0;FT;0152699;28-09-2016;28-10-2016;26604;-17
c;1435;fet0;FT;0117811;26-02-2016;28-03-2016;45410;197
